phenotype,outcome,feature,mean_abs_shap,relative_shap,total_mean_abs_shap
meg,alpha,Vip,0.013283882318923695,0.0944785054688498,0.14060216398430944
meg,beta,Astro,0.0021121816183608836,0.028370590095457435,0.07444968931749771
meg,beta,Chandelier,0.005098611781588458,0.06848399003849362,0.07444968931749771
meg,beta,Endo,0.001217898428926654,0.016358677115935454,0.07444968931749771
meg,beta,L2/3 IT,0.0015133315333322138,0.02032690192807211,0.07444968931749771
meg,beta,L4 IT,0.0035496339821564997,0.04767829140318842,0.07444968931749771
meg,beta,L5 ET,0.005074555546523189,0.06816086934738262,0.07444968931749771
meg,beta,L5 IT,0.0008687521089733621,0.011668982328032115,0.07444968931749771
meg,beta,L5/6 NP,0.008015147450116502,0.10765857485227576,0.07444968931749771
meg,beta,L6 CT,0.0009204920196191206,0.012363947090411564,0.07444968931749771
meg,beta,L6 IT,0.0014920574722950592,0.02004115109106822,0.07444968931749771
meg,beta,L6 IT Car3,0.0017792829985372792,0.023899132620276754,0.07444968931749771
meg,beta,L6b,0.003207501076569682,0.04308280002205237,0.07444968931749771
meg,beta,Lamp5,0.005901333151203883,0.07926605477206349,0.07444968931749771
meg,beta,Lamp5_Lhx6,0.0014078538812861117,0.018910137761383883,0.07444968931749771
meg,beta,Micro-PVM,0.002513385684248097,0.03375951877420908,0.07444968931749771
meg,beta,OPC,0.008750000284698935,0.11752903692295794,0.07444968931749771
meg,beta,Oligo,0.004244494000107398,0.05701157438020129,0.07444968931749771
meg,beta,Pax6,0.00192711854120355,0.02588484329310189,0.07444968931749771
meg,beta,Pvalb,0.002132045918599525,0.028637405181198467,0.07444968931749771
meg,beta,Sncg,0.005997401575993604,0.08055643523799166,0.07444968931749771
meg,beta,Sst,0.002308669143858262,0.031009788825480854,0.07444968931749771
meg,beta,VLMC,0.0008916930182694075,0.011977122086657726,0.07444968931749771
meg,beta,Vip,0.003526248101030043,0.04736417483210744,0.07444968931749771
meg,gamma1,Astro,0.00011376879010682086,0.019082547634306803,0.005961928788915278
meg,gamma1,Chandelier,0.0009151336420062646,0.1534962382824377,0.005961928788915278
meg,gamma1,Endo,0.0002369391095709231,0.03974202275133718,0.005961928788915278
meg,gamma1,L2/3 IT,0.00022292886213085282,0.03739207059053331,0.005961928788915278
meg,gamma1,L4 IT,0.00013078529007974307,0.021936741398673822,0.005961928788915278
meg,gamma1,L5 ET,0.00010743808608883861,0.01802069261353691,0.005961928788915278
meg,gamma1,L5 IT,0.00010834717415050611,0.018173174820865137,0.005961928788915278
meg,gamma1,L5/6 NP,0.00030683600290483355,0.051465895311483545,0.005961928788915278
meg,gamma1,L6 CT,0.00017808066626834538,0.029869639939249532,0.005961928788915278
meg,gamma1,L6 IT,9.874936721439419e-05,0.016563325512708914,0.005961928788915278
meg,gamma1,L6 IT Car3,0.0002360444815368519,0.03959196593822419,0.005961928788915278
meg,gamma1,L6b,0.0003010103795870894,0.05048875795811974,0.005961928788915278
meg,gamma1,Lamp5,0.0003579278271452987,0.06003557570341605,0.005961928788915278
meg,gamma1,Lamp5_Lhx6,0.00030144387531520994,0.05056146860990184,0.005961928788915278
meg,gamma1,Micro-PVM,0.00039090247872978297,0.06556644545244633,0.005961928788915278
meg,gamma1,OPC,0.00013906258405918732,0.023325099809601815,0.005961928788915278
meg,gamma1,Oligo,9.578915735612211e-05,0.016066806690851157,0.005961928788915278
