phenotype,outcome,feature,total_dominance,relative_dominance,full_r2,method,runtime_sec,status,reason
meg,beta,Endo_1,-0.0002736928071741529,-0.0002927953668872105,0.9347579850181981,incremental,2.682281494140625,ok,
meg,beta,L2/3 IT_1,-0.0009832829458461534,-0.0010519117906513638,0.9347579850181981,incremental,2.682281494140625,ok,
meg,beta,L2/3 IT_2,0.0033701989649516095,0.003605424097966917,0.9347579850181981,incremental,2.682281494140625,ok,
meg,beta,L2/3 IT_3,0.0003927325878791965,0.0004201436031290503,0.9347579850181981,incremental,2.682281494140625,ok,
meg,beta,L2/3 IT_4,0.004521082379549957,0.004836634136334165,0.9347579850181981,incremental,2.682281494140625,ok,
meg,beta,L2/3 IT_5,-0.00160431991526655,-0.0017162944216361166,0.9347579850181981,incremental,2.682281494140625,ok,
meg,beta,L2/3 IT_6,0.000494376746950631,0.0005288820795053239,0.9347579850181981,incremental,2.682281494140625,ok,
meg,beta,L2/3 IT_7,0.006831569845849983,0.007308383512462838,0.9347579850181981,incremental,2.682281494140625,ok,
meg,beta,L2/3 IT_8,0.009526258332471782,0.01019114945809885,0.9347579850181981,incremental,2.682281494140625,ok,
meg,beta,L4 IT_1,0.0011935668637209629,0.0012768726053703904,0.9347579850181981,incremental,2.682281494140625,ok,
meg,beta,L4 IT_2,0.00014376183092335015,0.0001537957773321951,0.9347579850181981,incremental,2.682281494140625,ok,
meg,beta,L4 IT_3,-0.0020748208140450863,-0.0022196342232954484,0.9347579850181981,incremental,2.682281494140625,ok,
meg,beta,L5 ET_1,0.14893308763914226,0.15932796512697647,0.9347579850181981,incremental,2.682281494140625,ok,
meg,beta,L5 IT_1,0.005983974093199951,0.0064016292870538605,0.9347579850181981,incremental,2.682281494140625,ok,
meg,beta,L5 IT_2,2.738794530354749e-05,2.929950398125168e-05,0.9347579850181981,incremental,2.682281494140625,ok,
meg,beta,L5 IT_3,-0.0005914864463529845,-0.0006327696107794889,0.9347579850181981,incremental,2.682281494140625,ok,
meg,beta,L5 IT_4,0.003580364003769154,0.0038302577363909344,0.9347579850181981,incremental,2.682281494140625,ok,
