phenotype,outcome,feature,mean_abs_shap,relative_shap,total_mean_abs_shap
meg,gamma1,Astro_2,0.00022151955215474322,0.01606262268981663,0.013790995183817774
meg,gamma1,Chandelier_1,0.00020618192150087585,0.014950474476476346,0.013790995183817774
meg,gamma1,Endo_1,0.00011364497954638698,0.008240520573869604,0.013790995183817774
meg,gamma1,L2/3 IT_1,0.00023505668145921431,0.01704421459990267,0.013790995183817774
meg,gamma1,L2/3 IT_2,0.0001244269042528168,0.009022329613951151,0.013790995183817774
meg,gamma1,L2/3 IT_3,0.00014011165619521492,0.010159647967945102,0.013790995183817774
meg,gamma1,L2/3 IT_4,7.9714842508256e-05,0.005780209582104173,0.013790995183817774
meg,gamma1,L2/3 IT_5,5.0949413365919615e-05,0.0036943971545797642,0.013790995183817774
meg,gamma1,L2/3 IT_6,0.00012527048575954053,0.009083498622821054,0.013790995183817774
meg,gamma1,L2/3 IT_7,0.0002554540268758317,0.01852324821167214,0.013790995183817774
meg,gamma1,L2/3 IT_8,8.880136162632714e-05,0.006439082926410259,0.013790995183817774
meg,gamma1,L4 IT_1,0.0003517813216581362,0.02550804470375808,0.013790995183817774
meg,gamma1,L4 IT_2,0.00011204738254123177,0.008124677084414266,0.013790995183817774
meg,gamma1,L4 IT_3,0.00023075408380484163,0.01673222858315594,0.013790995183817774
meg,gamma1,L5 ET_1,0.0001139375901630125,0.00826173808665424,0.013790995183817774
meg,gamma1,L5 IT_1,0.00012370123186202458,0.008969710322803567,0.013790995183817774
meg,gamma1,L5 IT_2,0.0001785458485057441,0.012946552886571098,0.013790995183817774
meg,gamma1,L5 IT_3,4.918657444702216e-05,0.0035665717949591655,0.013790995183817774
meg,gamma1,L5 IT_4,4.1990255012569475e-05,0.0030447588772883087,0.013790995183817774
meg,gamma1,L5 IT_5,4.5426907305209535e-05,0.003293954257812594,0.013790995183817774
meg,gamma1,L5/6 NP_1,7.93733660701018e-05,0.005755448755666145,0.013790995183817774
meg,gamma1,L5/6 NP_2,0.00014578502593091172,0.010571030153210011,0.013790995183817774
meg,gamma1,L6 CT_1,5.2859493701140004e-05,0.0038328991487985467,0.013790995183817774
meg,gamma1,L6 CT_2,0.00025018162743110933,0.018140940816560515,0.013790995183817774
meg,gamma1,L6 IT Car3_1,0.00014555543934521265,0.010554382581179206,0.013790995183817774
meg,gamma1,L6 IT_1,4.903864120112276e-05,0.0035558449950489615,0.013790995183817774
meg,gamma1,L6 IT_2,0.00014813165656241478,0.010741186882309342,0.013790995183817774
meg,gamma1,L6 IT_3,0.00016627005619825687,0.012056421888491167,0.013790995183817774
meg,gamma1,L6b_1,0.0001045130128416675,0.007578351775824134,0.013790995183817774
meg,gamma1,L6b_2,0.00013250765357199565,0.009608273500630244,0.013790995183817774
meg,gamma1,L6b_3,0.0004395199264876215,0.031870065983588346,0.013790995183817774
meg,gamma1,Lamp5_1,0.00017224331339401924,0.012489549238341259,0.013790995183817774
meg,gamma1,Lamp5_2,0.0001279099748326247,0.00927489083476101,0.013790995183817774
meg,gamma1,Lamp5_Lhx6_1,0.00015550320547504857,0.011275705879262042,0.013790995183817774
meg,gamma1,Micro-PVM_1,0.00010559973191131637,0.007657150952762722,0.013790995183817774
meg,gamma1,Micro-PVM_2,0.0003237233375561702,0.023473529882457225,0.013790995183817774
meg,gamma1,OPC_1,0.00011128240605792434,0.008069207810941888,0.013790995183817774
meg,gamma1,Oligo_1,0.00025896052632042,0.01877750828484676,0.013790995183817774
meg,gamma1,Oligo_2,0.0002004430469744575,0.014534342467877555,0.013790995183817774
meg,gamma1,Pax6_1,0.0001136297524138429,0.008239416437993903,0.013790995183817774
meg,gamma1,Pax6_2,9.941350859789033e-05,0.007208581199023347,0.013790995183817774
meg,gamma1,Pvalb_1,0.0001569350696867891,0.01137953190433532,0.013790995183817774
meg,gamma1,Pvalb_2,0.00038711327916129165,0.02807000321597725,0.013790995183817774
