phenotype,outcome,feature,mean_abs_shap,relative_shap,total_mean_abs_shap
meg,theta,L2/3 IT_8,0.001772645949277637,0.01774406155024203,0.09990080029075744
meg,theta,L4 IT_1,0.0023414860535979154,0.023438111074016527,0.09990080029075744
meg,theta,L4 IT_2,0.0015910164685265474,0.015925963194448445,0.09990080029075744
meg,theta,L4 IT_3,0.0015015248442055511,0.015030158315403087,0.09990080029075744
meg,theta,L5 ET_1,0.000478099062913137,0.00478573806737932,0.09990080029075744
meg,theta,L5 IT_1,0.001004763369162284,0.010057610812305395,0.09990080029075744
meg,theta,L5 IT_2,0.0009916293978165847,0.009926140680860267,0.09990080029075744
meg,theta,L5 IT_3,0.0020678789351669218,0.020699323019920154,0.09990080029075744
meg,theta,L5 IT_4,0.0009250689648039242,0.009259875417529654,0.09990080029075744
meg,theta,L5 IT_5,0.002274946997573431,0.022772059792837345,0.09990080029075744
meg,theta,L5/6 NP_1,0.0017538899113702777,0.01755631492706413,0.09990080029075744
meg,theta,L5/6 NP_2,0.0010132939370532672,0.010143001198229785,0.09990080029075744
meg,theta,L6 CT_1,0.0011997590666800487,0.01200950405990939,0.09990080029075744
meg,theta,L6 CT_2,0.0005093078896683069,0.005098136233002997,0.09990080029075744
meg,theta,L6 IT Car3_1,0.0007397971238884529,0.007405317292106788,0.09990080029075744
meg,theta,L6 IT_1,0.0006796726043933133,0.006803475071422373,0.09990080029075744
meg,theta,L6 IT_2,0.0003813062406820246,0.0038168487096424393,0.09990080029075744
meg,theta,L6 IT_3,0.0036102792244395703,0.036138641671858394,0.09990080029075744
meg,theta,L6b_1,0.0004154225371791238,0.004158350443340318,0.09990080029075744
meg,theta,L6b_2,0.0001765535564365614,0.0017672887096270406,0.09990080029075744
meg,theta,L6b_3,0.003470402892299914,0.034738489403482654,0.09990080029075744
meg,theta,Lamp5_1,0.0010563318775557273,0.010573807962311752,0.09990080029075744
meg,theta,Lamp5_2,0.0009342341361638232,0.00935161813964223,0.09990080029075744
meg,theta,Lamp5_Lhx6_1,0.00026981683975854464,0.002700847630582068,0.09990080029075744
meg,theta,Micro-PVM_1,0.0016624633700664815,0.016641141664810948,0.09990080029075744
meg,theta,Micro-PVM_2,0.0007238047721880209,0.007245234973908265,0.09990080029075744
meg,theta,OPC_1,0.0006698520776389106,0.006705172287802819,0.09990080029075744
meg,theta,Oligo_1,0.0022402732124117528,0.02242497763673087,0.09990080029075744
meg,theta,Oligo_2,0.0005732242355187128,0.0057379343693981,0.09990080029075744
meg,theta,Pax6_1,0.000652997337575147,0.006536457522608661,0.09990080029075744
meg,theta,Pax6_2,0.0010485535585428641,0.010495947534865479,0.09990080029075744
meg,theta,Pvalb_1,0.0004970260364538499,0.0049751957442510444,0.09990080029075744
meg,theta,Pvalb_2,0.0006752949660938036,0.006759655219261342,0.09990080029075744
meg,theta,Pvalb_3,0.002586656499311609,0.02589225002986207,0.09990080029075744
meg,theta,Pvalb_4,0.0008128033777859785,0.00813610477013543,0.09990080029075744
meg,theta,Pvalb_5,0.00046525875164672324,0.004657207452719152,0.09990080029075744
meg,theta,Sncg_1,0.0005229640235390536,0.005234833174679151,0.09990080029075744
meg,theta,Sncg_2,0.0005417059100406498,0.005422438143278488,0.09990080029075744
meg,theta,Sncg_3,0.002966707103793465,0.029696529909259764,0.09990080029075744
